5.994;-88.847
6.017;-88.801
6.037;-88.754
6.057;-88.706
6.075;-88.658
6.091;-88.609
6.106;-88.56
6.12;-88.511
6.132;-88.461
6.144;-88.411
6.154;-88.361
6.164;-88.31
6.173;-88.26
6.181;-88.209
6.188;-88.158
6.217;-87.903
6.24;-87.544
6.254;-87.082
6.26;-86.517
6.263;-85.9
6.263;-85.798
6.263;-85.695
6.263;-85.592
6.264;-85.489
6.264;-85.335
6.264;-85.181
6.264;-84.976
6.264;-84.719
6.264;-84.359
6.264;-83.846
6.264;-82.664
6.264;-76.346
6.266;-75.986
6.276;-75.73
6.286;-75.576
6.301;-75.423
6.336;-75.168
6.384;-74.916
6.425;-74.741
6.47;-74.567
6.527;-74.369
6.588;-74.173
6.669;-73.93
6.755;-73.687
6.935;-73.206
7.215;-72.488
7.347;-72.154
7.385;-72.059
7.423;-71.963
7.461;-71.868
7.499;-71.772
7.556;-71.629
7.613;-71.486
7.671;-71.343
7.747;-71.152
7.842;-70.914
7.987;-70.556
8.136;-70.201
8.155;-70.154
8.176;-70.106
8.236;-69.965
8.515;-69.302
8.788;-68.636
8.98;-68.16
9.019;-68.065
9.057;-67.97
9.095;-67.874
9.134;-67.779
9.172;-67.684
9.229;-67.541
9.287;-67.398
9.344;-67.254
9.42;-67.064
9.516;-66.825
9.63;-66.539
9.802;-66.11
10.088;-65.395
11.271;-62.437
15.85;-50.991
15.944;-50.752
15.962;-50.704
16.046;-50.461
16.102;-50.264
16.149;-50.063
16.178;-49.912
16.202;-49.76
16.225;-49.582
16.243;-49.403
16.258;-49.198
16.27;-48.993
16.287;-48.479
16.295;-47.914
16.299;-47.144
16.299;-47.041
16.299;-46.938
16.299;-46.835
16.299;-46.733
16.3;-46.579
16.3;-46.425
16.3;-46.27
16.3;-46.065
16.3;-45.808
16.3;-45.449
16.3;-44.883
16.3;-43.651
16.3;-41.545
16.298;-41.493
16.291;-41.442
16.278;-41.393
16.261;-41.344
16.239;-41.298
16.212;-41.254
16.183;-41.212
16.15;-41.172
16.114;-41.135
16.076;-41.101
16.036;-41.069
15.994;-41.039
15.951;-41.011
15.907;-40.985
15.861;-40.961
15.815;-40.939
15.767;-40.919
15.72;-40.9
15.671;-40.883
15.622;-40.868
15.573;-40.853
15.523;-40.84
15.472;-40.834
15.421;-40.835
15.37;-40.845
15.322;-40.86
15.275;-40.881
15.23;-40.907
15.189;-40.937
15.149;-40.97
15.113;-41.006
15.079;-41.045
15.047;-41.085
15.018;-41.128
14.991;-41.171
14.966;-41.216
14.943;-41.262
14.922;-41.309
14.903;-41.357
14.885;-41.405
14.869;-41.454
14.854;-41.503
14.84;-41.552
14.828;-41.602
14.816;-41.652
14.806;-41.702
14.796;-41.753
14.788;-41.804
14.78;-41.854
14.773;-41.905
14.745;-42.16
14.723;-42.519
14.71;-42.981
14.703;-43.598
14.701;-44.112
14.701;-44.214
14.701;-44.317
14.701;-44.42
14.7;-44.522
14.7;-44.677
14.7;-44.831
14.7;-45.036
14.7;-45.293
14.7;-45.653
14.7;-46.218
14.7;-47.502
14.7;-48.683
14.698;-48.992
14.689;-49.248
14.668;-49.504
14.632;-49.758
14.58;-50.01
14.536;-50.184
14.486;-50.357
14.43;-50.528
14.37;-50.697
14.287;-50.913
14.199;-51.127
14.015;-51.551
13.757;-52.111
13.405;-52.853
13.383;-52.9
13.339;-52.993
13.295;-53.085
13.25;-53.178
13.206;-53.271
13.139;-53.41
13.073;-53.549
12.984;-53.734
12.895;-53.919
12.762;-54.197
12.74;-54.243
12.562;-54.614
12.251;-55.262
11.095;-57.67
3.226;-74.064
3.114;-74.295
